Id,LotFrontage,LotArea,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,GarageYrBlt_missing,TotalSF,TotalPorchSF,TotalSqFoot,TotalBath,Age,RemodAge,IsNew,IsRemodeled,HasGarage,HasBasement,HasFireplace,HasPool,Has2ndFloor,OverallQual_x_TotalSF,OverallQual_x_GrLivArea,Qual_x_Cond,ExterQual_x_TotalSF,KitchenQual_x_TotalSF,BsmtQual_x_TotalBsmtSF,GrLivArea_by_TotalSF,OverallQual_by_Age,MSSubClass_120,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Grvl,Street_Pave,Alley_Grvl,Alley_None,Alley_Pave,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasA,Heating_GasW,Heating_Grav,Heating_Wall,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Shed,MoSold_1,MoSold_10,MoSold_11,MoSold_12,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,YrSold_2006,YrSold_2007,YrSold_2008,YrSold_2009,YrSold_2010,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
284,19.988118425489017,19.71714767712676,3,2,8,5,2008,2009,12.080075437409233,4,3,4,3,1,1,0.0,1,0.0,117.04728978696697,1468.0,5,1,13.238325468066863,0.0,0.0,8.947306385572158,0.0,0.0,2,0,3,0.7509532601580807,4,6,8,1,4,14.195323264382047,3,3.0,898.0,3,3,2,44.71019729787502,19.142275558056205,0.0,0.0,0.0,0.0,0,0,0.0,0,42.61999381268963,58.051962907321126,43.21935182473012,2.0,1,0,0,1,1,1,1,0,0,53.30606168609915,29.906982633653488,40,12.626961972962249,16.294758009751025,423.3456138071556,0.4179284571247299,1.8203341036428238,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
285,15.57191970105525,19.006415593835015,3,2,6,5,1992,1992,0.0,4,3,4,3,1,6,102.02909371557733,1,0.0,101.10377903699175,1575.0,4,1,13.449358621954069,0.0,0.0,9.051975290881888,1.0,0.0,2,0,2,0.7509532601580807,4,5,8,0,0,14.170316253871071,2,2.0,529.0,3,3,2,0.0,0.0,8.12409481555673,0.0,0.0,0.0,0,0,0.0,0,43.737413450213175,16.859655383300044,42.76782853714719,3.0,15,15,0,0,1,1,0,0,0,50.02998798010423,28.340283257938484,30,12.751553577541445,16.490672508498253,443.1372978218688,0.41793664920754187,0.3261822570179767,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
286,12.361920288105587,16.67854034328993,2,2,7,5,2006,2007,0.0,4,3,4,3,1,1,0.0,1,0.0,70.66323786359425,625.0,5,1,10.847718285666259,815.7224655729264,0.0,8.70965506901031,0.0,0.0,2,1,2,0.7509532601580807,4,5,8,0,0,14.192206665778837,2,2.0,528.0,3,3,2,0.0,11.31818260021083,0.0,0.0,0.0,0.0,0,0,0.0,0,36.10103970252177,17.28279973259986,35.53909082499686,2.5,1,0,0,1,1,1,0,0,1,44.95096656428043,27.802664764414878,35,11.84522783596524,15.080683197873453,242.97646988494517,0.5306756996896754,1.6872592197086782,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
287,20.496179218943972,19.78823668132239,2,2,6,7,1962,1981,0.0,3,3,3,3,1,3,129.47389273109894,1,0.0,46.68340128036901,912.0,3,1,12.356517601922222,848.5869356699976,0.0,9.195715143310926,0.0,0.0,1,1,3,0.7509532601580807,4,7,8,1,4,14.12296456685685,2,2.0,440.0,3,3,2,0.0,0.0,0.0,0.0,19.753746825857192,0.0,0,4,0.0,0,41.01710295631318,30.204374539773816,40.593178870288234,1.5,44,25,0,1,1,1,1,0,1,47.538456593135415,29.024654569954325,42,11.942995305054872,16.007890778456556,257.6719837048846,0.5233788173520976,0.12634546645608805,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
288,19.816923545980725,19.06039951062208,2,2,4,4,1971,1971,0.0,3,3,3,3,1,4,131.62454871463262,1,0.0,40.26725199595251,858.0,3,1,11.699043042488054,0.0,0.0,8.161535159273601,0.0,0.0,1,0,3,0.7509532601580807,3,5,8,0,0,0.0,0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,34.92802129502586,0.0,34.03983448807887,1.0,35,35,0,0,0,1,0,0,0,37.07908561464972,21.92476162223759,16,11.205530000576537,14.106735078357488,247.6350626046698,0.4178427464707493,0.10619748187390653,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
289,19.644778820113093,19.801597721873925,2,2,5,5,1967,1967,7.8407038625964285,3,4,3,3,1,4,105.40383298645533,1,0.0,56.71871487316159,882.0,3,1,11.831021744455525,0.0,0.0,8.230517934090381,0.0,0.0,1,0,3,0.7509532601580807,3,5,8,0,0,14.135651502935826,1,1.0,280.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,0,35.423229365368904,0.0,34.51691680956384,1.0,43,43,0,0,1,1,0,0,0,40.08099559821794,23.507372152903148,25,11.269028587786787,14.202623739974959,252.12262354465204,0.42142197972911477,0.10850418573686282,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
290,17.497575966520724,19.339020814045252,3,2,6,7,1915,2003,0.0,3,3,3,3,1,1,0.0,1,0.0,75.44984127466631,698.0,5,1,11.139905219055976,915.8666618407256,0.0,8.872735682160595,0.0,0.0,1,0,3,0.7509532601580807,3,7,8,0,0,14.187526814497952,1,1.0,384.0,3,3,2,0.0,0.0,0.0,0.0,28.598787011057947,0.0,0,0,0.0,0,37.61451070092538,47.212322711874315,38.22577056668907,1.0,92,4,0,1,1,1,0,0,1,44.37567959787041,27.501415877713878,42,11.542137369847458,14.61702622118803,216.4895876838388,0.5306997676430196,0.06281443518394392,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
291,27.065040276721863,21.707787923671642,3,2,8,5,2006,2006,0.0,4,3,4,3,3,1,0.0,1,0.0,97.623267404607,1079.0,5,1,12.340715388040307,1112.0903392646567,0.0,9.348046367590607,0.0,0.0,2,1,3,0.7509532601580807,4,8,8,1,4,14.192206665778837,2,2.0,685.0,4,3,2,0.0,10.979586275155366,0.0,0.0,0.0,0.0,0,0,0.0,0,42.949072796463476,16.645754542555636,42.01380991008585,2.5,0,0,1,0,1,1,1,0,1,53.63142128195079,31.94096040280909,40,12.663913645477079,16.352793611179578,346.5966911008755,0.5134342735689542,2.6025944687727294,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
292,16.5523726969666,17.72001330911933,3,2,5,6,1912,2000,0.0,3,2,3,2,1,3,60.98250121345973,1,0.0,66.90022693485713,780.0,5,0,11.940047219715815,1028.9647217648512,0.0,9.18008292229847,1.0,0.0,2,0,6,0.7509532601580807,2,9,8,0,0,0.0,0,0.0,0.0,0,0,0,0.0,21.194340112889403,0.0,0.0,0.0,0.0,0,0,0.0,1,40.14251057939161,38.04615084828255,40.08632087568263,3.0,96,8,0,1,0,1,0,0,1,44.28794070936339,27.6670151391847,30,11.842474491443614,14.02884360568678,232.7340175254947,0.5441537290740845,0.050451780735104514,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
293,17.497575966520724,20.40416433250473,3,2,5,4,1949,2008,0.0,3,3,3,3,1,2,77.30419074425083,1,0.0,60.09605892365726,768.0,4,1,12.518109884335797,737.9192607270597,0.0,9.18008292229847,0.0,0.0,1,1,3,0.7509532601580807,3,8,6,1,4,14.102254250439458,1,1.0,281.0,3,3,2,0.0,0.0,0.0,0.0,22.23223069045854,0.0,0,0,0.0,0,40.07107170576087,34.81798731058952,39.88909895389499,1.5,60,1,0,1,1,1,1,0,1,44.22500670467885,27.6670151391847,20,11.834189524996669,15.063727841997581,230.39581901326108,0.5462793893844662,0.07924819884047091,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
294,20.99629980640759,21.98566637155597,2,2,7,7,1977,1994,8.233374452176921,3,3,3,3,1,5,158.27432829970527,1,0.0,0.0,795.0,2,1,13.238325468066863,1049.7178918581676,0.0,9.597632577659265,1.0,0.0,2,1,3,0.7509532601580807,4,9,8,1,3,14.146716717260457,3,2.0,539.0,3,3,2,0.0,24.653870558591937,0.0,0.0,0.0,0.0,0,0,0.0,0,43.2633190106714,46.17271095535343,43.2763786681202,3.5,29,12,0,1,1,1,1,0,1,51.883113401905675,32.18670789555205,49,12.193799052334983,16.40794766053561,235.6390062955787,0.5774101996275584,0.2130540976051223,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
295,20.99629980640759,19.71220477890197,3,2,6,5,1953,1953,21.437465757462363,3,3,3,3,1,6,222.82906190581303,1,0.0,27.601239457494252,1416.0,3,1,13.579071983237592,0.0,0.0,9.115963707871895,1.0,0.0,1,0,3,0.7509532601580807,3,7,8,2,4,14.10863912353132,3,2.0,418.0,3,3,2,29.295479158144875,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,43.27372405146491,27.412427685083216,42.61212443798366,2.0,56,56,0,0,1,1,1,0,0,49.607503755800636,28.64365581058097,30,12.1949372035605,15.62056219434341,343.037439198978,0.44404691474594354,0.10083848450663724,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
296,12.81795359966029,18.970227179981634,2,2,6,6,1984,1984,0.0,3,3,3,3,3,6,161.66716507849205,1,0.0,33.94911578950476,1003.0,3,1,12.133807288956845,0.0,0.0,8.387600275894345,1.0,0.0,1,0,3,0.7509532601580807,3,6,8,0,0,14.15774869634931,1,2.0,588.0,3,3,2,31.021180319768927,0.0,0.0,0.0,0.0,0.0,0,4,0.0,0,37.01943193824738,28.983584860510415,36.831300203671866,2.0,22,22,0,0,1,1,0,0,0,43.81690217315127,25.31022268071742,36,11.469199248846568,14.50603855747966,274.12461678748355,0.41787256177589543,0.2358786288763044,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
297,20.158381260917363,21.160507778647517,3,2,5,5,1950,1950,0.0,3,3,3,3,1,4,100.32461347615133,1,0.0,61.142952572824505,910.0,3,1,11.861672733907639,847.2163878354382,0.0,9.035803470338307,0.0,0.0,1,1,4,0.7509532601580807,3,6,8,0,0,14.103851511653946,1,1.0,282.0,3,3,2,54.98693983382207,0.0,0.0,0.0,0.0,0.0,0,3,0.0,0,39.9754674105683,50.58067105947233,40.50236200100022,1.5,57,57,0,0,1,1,0,0,1,44.140749738022336,27.007395576799535,25,11.823084240129706,15.046674896904717,257.3040494316702,0.5076050645028369,0.0832066868243638,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
298,18.59088883650847,18.701757985250964,2,2,7,5,1997,1998,50.64469296467236,4,3,4,3,1,4,136.93968445337316,1,0.0,47.92875435834326,975.0,5,1,12.054211355589617,1300.1532672971443,0.0,9.372204545859168,0.0,0.0,2,1,3,0.7509532601580807,4,7,8,1,3,14.178149219316415,2,2.0,576.0,3,3,2,0.0,4.326275178810436,0.0,0.0,24.865305071775847,0.0,0,0,0.0,0,42.56113468664755,41.11477407440175,42.43079297738507,2.5,10,9,0,1,1,1,1,0,1,51.214067601961176,31.034501830300716,35,12.62032958533925,16.284347483892752,324.49713596703685,0.5307583194708334,0.5111227692544232,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
299,22.611051266079187,20.50662108948063,3,2,6,6,1968,1968,26.115527595674887,4,3,3,3,1,5,94.08741554314987,3,8.215865890987521,29.120491538475463,702.0,4,1,12.238865155288721,921.369251182588,0.0,9.2034738273394,0.0,0.7097653693413658,1,2,3,0.7509532601580807,3,7,8,1,4,14.132483878148479,1,2.0,539.0,3,3,2,46.6234969020479,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,39.83732244546691,43.08451335198154,40.02624509530005,2.5,39,39,0,0,1,1,1,0,1,46.44787521304529,29.061892306879926,36,12.305366187699892,15.021987903163135,217.29709606955998,0.560312904729216,0.14123723889464976,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
300,20.99629980640759,21.2480098371008,3,2,6,8,1950,2004,0.0,3,4,3,3,1,1,0.0,1,0.0,98.31572976363502,1092.0,5,1,12.52811325381343,0.0,0.0,8.589761672276211,0.0,0.7097653693413658,1,0,3,0.7509532601580807,4,6,8,1,4,14.103851511653946,1,1.0,300.0,3,3,2,0.0,9.099313131211234,0.0,0.0,0.0,0.0,0,4,0.0,0,38.592181423674106,13.21506771365303,37.787407236253884,1.5,59,5,0,1,1,1,1,0,0,45.289977701177556,26.20939843108253,48,11.660073570331773,15.559947275308824,289.71331101141067,0.42732413761470867,0.0959947404721104,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
